fighter_id,firstname,lastname,nickname,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_avg,takedown_accuracy,takedown_defense,submission_avg
6f81399074fcdbba,Anthony,Romero,The Genius,8,0,0,71.0,155.0,70.0,0.0,1997.0,5.87,52.0,4.0,65.0,2.0,22.0,100.0,0.0
33df417d0017eb0c,Kaleio,Romero,KO,6,2,0,70.0,145.0,69.0,2.0,1996.0,2.6,48.0,3.27,50.0,1.0,8.0,0.0,1.0
15ea371202eb25e1,Roberto,Romero,El Charro Negro,8,5,1,68.0,145.0,70.0,0.0,2000.0,4.56,49.0,6.44,44.0,0.0,0.0,71.0,0.0
4a043165cf47cab2,Juancamilo,Ronderos,100,4,2,0,63.0,125.0,64.0,1.0,1995.0,2.18,30.0,2.18,63.0,2.72,33.0,0.0,0.0
5580771f383e141f,Jesse,Ronson,The Body Snatcher,21,12,0,70.0,155.0,70.0,1.0,1985.0,3.54,47.0,3.39,57.0,0.46,28.0,57.0,0.5
40093d1d2d78394e,Charles,Rosa,Boston Strong,14,8,0,69.0,145.0,69.0,2.0,1986.0,3.08,36.0,3.86,47.0,1.67,35.0,38.0,1.0
f7faf5b19e0dec2e,Jacob,Rosales,The Lil Badger,13,7,0,71.0,155.0,74.0,0.0,1995.0,7.19,46.0,10.66,44.0,1.12,18.0,50.0,0.6
fe2babf95de24fb1,Raul,Rosas Jr.,El Nino Problema,11,1,0,69.0,135.0,67.0,2.0,2004.0,1.51,44.0,1.37,50.0,4.01,41.0,0.0,1.1
51c655162e462ceb,Shannon,Ross,The Turkish Delight,13,9,0,66.0,125.0,66.0,2.0,1989.0,5.96,39.0,7.39,55.0,0.0,0.0,100.0,0.0
8bdac25ce0bb874d,Ronda,Rousey,Rowdy,12,2,0,67.0,135.0,66.0,0.0,1987.0,4.17,52.0,4.14,44.0,6.26,68.0,50.0,4.8
8e382b585a92affe,Phil,Rowe,The Fresh Prince,11,6,0,75.0,170.0,80.0,0.0,1990.0,3.5,50.0,4.12,51.0,0.52,36.0,50.0,0.3
6e15f63b6c2e2c15,Brandon,Royval,Raw Dawg,17,8,0,69.0,125.0,68.0,1.0,1992.0,5.55,41.0,4.23,43.0,0.67,75.0,45.0,1.1
2cd428e9606856fd,Jairzinho,Rozenstruik,Bigi Boy,15,6,0,74.0,242.0,78.0,0.0,1988.0,3.48,48.0,2.63,52.0,0.0,0.0,72.0,0.0
140745cbbcb023ac,Mauricio,Rua,Shogun,27,14,1,73.0,205.0,76.0,0.0,1981.0,3.57,50.0,2.79,54.0,2.01,48.0,49.0,0.7
92aed9d16794f42b,Robert,Ruchala,Faker,11,2,0,68.0,145.0,72.0,2.0,1998.0,2.27,35.0,3.27,57.0,2.0,33.0,0.0,0.0
e5a898f2a1afec67,Mashrabjon,Ruzibaev,Black Junior,20,4,1,68.0,155.0,67.0,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49d2a08964c5eb11,Nursulton,Ruziboev,Black,36,9,2,77.0,185.0,76.0,0.0,1993.0,2.59,46.0,2.89,48.0,0.75,66.0,33.0,0.0
3c8a5200436e19f3,Cameron,Saaiman,MSP,9,3,0,68.0,135.0,67.0,1.0,2000.0,5.3,46.0,4.14,51.0,0.89,28.0,47.0,0.7
cb7ee07982de2a28,Danny,Sabatello,Italian Gangster,9,1,0,70.0,135.0,71.0,0.0,1993.0,2.07,57.0,0.2,25.0,3.0,75.0,100.0,1.0
ff62013d2fce6d13,Nazim,Sadykhov,Black Wolf,11,1,1,70.0,155.0,69.0,1.0,1994.0,5.55,50.0,5.89,50.0,1.29,55.0,75.0,0.3
a78f7a9135eb6249,Terrance,Saeteurn,Wrong Turn,8,2,0,66.0,125.0,67.0,0.0,1995.0,3.82,40.0,3.82,52.0,0.0,0.0,0.0,0.0
0749d968e932df53,Tarec,Saffiedine,Sponge,16,7,0,70.0,170.0,70.0,2.0,1986.0,4.05,47.0,3.06,62.0,0.52,36.0,84.0,0.1
cc4e571964b084d4,Tatsuya,Saika,Yanbo,11,5,0,72.0,155.0,73.0,0.0,1990.0,6.67,44.0,9.91,43.0,0.0,0.0,66.0,0.0
96c76dd695eb3b88,Mridul,Saikia,Crusher,8,1,0,67.0,125.0,68.0,0.0,1997.0,0.91,28.0,2.74,36.0,0.0,0.0,0.0,0.0
6a6c4709ebc5499a,Kaushik,Saikumar,The Pride of Chennai,5,1,0,70.0,135.0,71.0,0.0,1997.0,0.81,28.0,5.35,41.0,0.0,0.0,33.0,1.2
c2299ec916bc7c56,Benoit,Saint Denis,God of War,16,3,0,71.0,155.0,73.0,1.0,1995.0,5.07,55.0,4.21,42.0,4.33,37.0,70.0,1.6
fb41432b622992a9,Lukasz,Sajewski,Wookie,13,3,0,68.0,155.0,71.0,0.0,1990.0,2.06,35.0,3.88,57.0,1.01,25.0,66.0,0.0
7f955f71fa2ce7ac,Alessio,Sakara,Legionarius,19,11,0,72.0,185.0,72.0,0.0,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0
4690d47bf725fd98,Gokhan,Saki,The Rebel,1,2,0,72.0,205.0,73.0,0.0,1983.0,7.09,58.0,4.57,53.0,0.0,0.0,100.0,0.0
9b198c73e3d0d289,Justin,Salas,J-Bomb,12,7,0,68.0,155.0,70.0,1.0,1982.0,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0
447f9858ae78f921,Muslim,Salikhov,King of Kung Fu,22,6,0,71.0,170.0,70.0,0.0,1984.0,3.37,49.0,2.96,62.0,1.07,32.0,72.0,0.0
98e946879ba20c0f,Boston,Salmon,Boom Boom,6,3,0,69.0,135.0,69.0,1.0,1990.0,4.13,37.0,7.75,59.0,0.0,0.0,100.0,0.0
9deff9e3e8d94d47,Josh,Samman,Anqa,13,4,0,75.0,185.0,79.0,0.0,1988.0,2.08,52.0,2.47,34.0,1.09,33.0,33.0,0.4
f65dcb22dada2223,Josh,Sampo,The Gremlin,11,5,0,64.0,125.0,64.0,0.0,1984.0,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1
438d497617ecb16e,Samuel,Sanches,The Prodigy,11,1,0,70.0,155.0,74.0,0.0,2003.0,5.95,75.0,0.0,100.0,0.0,0.0,100.0,0.0
82e7929bf6c2b689,Diego,Sanchez,Nightmare,31,13,0,70.0,170.0,72.0,1.0,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8
7f0b4a75ef3039a3,Eddie,Sanchez,The Manic Hispanic,15,8,0,74.0,230.0,74.0,0.0,1982.0,3.45,43.0,3.3,43.0,1.13,26.0,42.0,0.0
fccf811c1e8b01c7,Andrew,Sanchez,El Dirte,13,7,0,73.0,185.0,74.0,0.0,1988.0,4.3,43.0,5.1,50.0,2.55,36.0,100.0,0.0
546f8599a63c29da,Robert,Sanchez,Littlefury,8,2,0,66.0,125.0,66.0,0.0,1986.0,0.96,40.0,1.78,46.0,3.61,62.0,50.0,0.7
96428b9e9bd048ea,Luke,Sanders,Cool Hand,13,5,0,66.0,135.0,67.0,1.0,1985.0,6.61,52.0,4.37,50.0,0.71,30.0,72.0,0.2
12f1b140e248bdb9,Jerrod,Sanders,J-Reazie,16,3,0,68.0,135.0,72.0,0.0,1979.0,0.88,64.0,1.14,46.0,2.2,33.0,50.0,1.6
449c890bd90f3374,Hector,Sandoval,Kid Alex,14,4,0,62.0,125.0,64.0,0.0,1986.0,3.31,52.0,2.33,65.0,3.49,25.0,71.0,1.4
16a64f93f6678b7b,Martin,Sano,Spartan,4,3,1,71.0,170.0,75.0,0.0,1991.0,4.0,33.0,12.0,40.0,0.0,0.0,0.0,0.0
d6ead04919a894b1,Duda,Santana,Cowboyzinha,3,1,0,67.0,145.0,73.0,0.0,1996.0,6.01,39.0,2.72,73.0,6.44,60.0,0.0,0.0
19809d475ed832d5,Shaheen,Santana,Shazam,6,1,0,73.0,155.0,75.0,0.0,1991.0,0.82,42.0,1.65,40.0,0.0,0.0,0.0,2.8
f8dc544e7077d014,Jorge,Santiago,The Sandman,25,12,0,73.0,170.0,75.0,0.0,1980.0,1.69,35.0,2.62,56.0,0.58,30.0,52.0,0.8
9f95d6b5b459cc6b,Richie,Santiago,The Milford Mauler,7,2,0,67.0,135.0,67.0,1.0,1992.0,3.87,49.0,4.87,42.0,0.0,0.0,25.0,0.0
99bf06f20491cb54,Evangelista,Santos,Cyborg,21,18,0,70.0,170.0,76.0,0.0,1977.0,3.94,36.0,6.01,49.0,0.78,100.0,50.0,0.4
dea070ed4a2a8281,Thiago,Santos,Marreta,22,11,0,74.0,205.0,76.0,0.0,1984.0,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1
78719f6663ad9160,Edivan,Santos,Pe De Sapo,12,3,1,76.0,248.0,78.0,0.0,1992.0,1.55,48.0,7.09,26.0,0.0,0.0,25.0,0.0
b67d6bacc68d4c92,Daniel,Santos,Willycat,14,2,0,67.0,145.0,67.0,0.0,1995.0,4.76,40.0,5.03,51.0,3.01,40.0,73.0,0.0
f2f140ce7532e327,Gabriel,Santos,Mosquitinho,12,2,0,69.0,145.0,70.0,0.0,1996.0,4.35,60.0,4.31,45.0,3.8,54.0,87.0,1.2
312f7d7b2b2f7de4,Djorden,Santos,Shakur,11,2,0,72.0,185.0,75.0,0.0,1997.0,7.0,44.0,5.98,48.0,0.67,33.0,86.0,0.0
480779d7f9a424d3,Mairon,Santos,The Legend,17,1,0,67.0,145.0,72.0,0.0,2000.0,3.53,46.0,2.38,66.0,0.0,0.0,50.0,0.0
7c3c48cf54a2848e,Yuta,Sasaki,Ulka,21,6,2,70.0,125.0,71.0,1.0,1989.0,2.16,41.0,2.5,50.0,3.03,43.0,41.0,1.2
b7bcf6dfbbb7c16c,Keisuke,Sasu,Sasuke,11,3,1,65.0,145.0,69.0,2.0,1994.0,2.76,49.0,2.42,48.0,3.76,40.0,61.0,1.9
8abac218746e04ca,Takashi,Sato,Ten,16,7,0,70.0,170.0,73.0,1.0,1990.0,2.21,41.0,3.73,44.0,0.76,37.0,60.0,0.0
c982b98d33825763,Shogo,Sato,Tora,5,1,0,67.0,170.0,66.0,1.0,1993.0,2.14,25.0,25.71,29.0,0.0,0.0,0.0,0.0
02f484417a6fa69d,Uran,Satybaldiev,Gorilla,9,1,0,76.0,205.0,79.0,0.0,1994.0,2.14,25.0,3.66,44.0,0.0,0.0,50.0,1.7
484acc7b0f856ce9,Ben,Saunders,Killa B,22,13,2,74.0,170.0,77.0,0.0,1983.0,3.23,50.0,3.58,51.0,0.2,40.0,66.0,1.3
67f0d1b1b0b39bec,Christien,Savoie,The Tiger,10,2,1,71.0,170.0,72.0,0.0,1992.0,1.39,45.0,6.95,23.0,0.0,0.0,12.0,0.0
22a1f83edb865aee,Mikheil,Sazhiniani,Spartan,13,3,0,72.0,205.0,71.0,0.0,1996.0,2.27,28.0,3.03,52.0,0.0,0.0,100.0,0.0
f59f1d3a2ff13edd,Eric,Schafer,Red,14,8,2,75.0,185.0,76.0,0.0,1977.0,1.89,34.0,3.38,56.0,1.81,36.0,50.0,1.8
89a407032911e27e,Brendan,Schaub,Big Brown,10,5,0,76.0,245.0,78.0,0.0,1983.0,2.92,37.0,2.22,57.0,2.32,46.0,72.0,0.4
a296ad1d238d97df,Matheus,Scheffel,Buffa,14,7,0,74.0,205.0,75.0,0.0,1992.0,1.33,36.0,3.0,47.0,0.0,0.0,100.0,0.0
67c1d46f4ed16f9e,Matt,Schnell,Danger,17,10,0,68.0,125.0,70.0,0.0,1990.0,4.07,40.0,4.11,55.0,0.6,45.0,43.0,1.2
b0353e7f5038dd09,Bailey,Schoenfelder,Berserk,5,1,0,75.0,265.0,76.0,0.0,1997.0,0.0,0.0,9.86,53.0,0.0,0.0,0.0,0.0
b4443fae47e7eb9d,Wes,Schultz,Party Time,8,2,0,74.0,185.0,77.0,0.0,1996.0,5.39,46.0,4.74,48.0,5.57,40.0,0.0,1.4
34e552520a934063,Brad,Scott,Bear,11,6,0,73.0,170.0,76.0,0.0,1989.0,3.52,41.0,4.31,57.0,0.32,15.0,63.0,0.7
4327506eb9ee342f,Louis Lee,Scott,Lightning,10,0,0,68.0,135.0,70.0,0.0,2000.0,5.35,58.0,0.81,71.0,2.43,66.0,100.0,0.0
b9af9f8834e39d3e,Demba,Seck,Black Tiger,10,3,0,73.0,145.0,74.0,0.0,1993.0,1.5,40.0,5.25,22.0,0.0,0.0,60.0,0.0
49a74b9fb2e45fdf,Neil,Seery,2Tap,16,13,0,64.0,125.0,64.0,0.0,1979.0,3.56,41.0,3.79,58.0,0.78,27.0,53.0,1.6
0359313549d230a1,Pete,Sell,Drago,10,7,0,71.0,170.0,75.0,0.0,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9
4aa58269d0664b5b,Matthew,Semelsberger,Semi The Jedi,11,8,0,73.0,170.0,75.0,2.0,1992.0,3.77,42.0,4.24,54.0,1.01,57.0,45.0,0.4
51b1e2fd9872005b,Mackens,Semerzier,Da Menace,8,4,0,69.0,145.0,72.0,0.0,1980.0,2.91,45.0,3.48,46.0,2.14,50.0,50.0,2.1
0505e27a5d00704a,DongHyun,Seo,Pinnacle,7,3,1,67.0,145.0,67.0,0.0,1990.0,4.91,63.0,3.35,41.0,0.0,0.0,0.0,0.0
253d3f9e97ca149a,Alex,Serdyukov,The Russian Crusher,8,5,0,74.0,170.0,74.0,0.0,1980.0,4.94,48.0,3.1,46.0,1.84,55.0,67.0,1.8
86dfed7cc24a9fa7,Matt,Serra,The Terra,11,7,0,66.0,170.0,68.0,0.0,1974.0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9
0ccab7c889ede9ea,Fredy,Serrano,El Profe,3,2,0,63.0,125.0,65.0,0.0,1979.0,1.58,26.0,1.89,61.0,2.84,25.0,84.0,0.0
4144798612ef96e5,Edmen,Shahbazyan,The Golden Boy,16,5,0,74.0,185.0,75.0,0.0,1997.0,3.8,48.0,3.6,49.0,1.62,37.0,66.0,0.4
da4628f173337902,Don,Shainis,Shameless,12,5,0,66.0,145.0,67.0,0.0,1990.0,3.42,50.0,5.87,31.0,0.97,25.0,20.0,1.9
ece280745f8727b8,Kamal,Shalorus,Prince of Persia,9,5,2,68.0,155.0,68.0,0.0,1972.0,3.06,32.0,2.99,70.0,2.07,50.0,80.0,0.0
63b65af1c5cb02cb,Ken,Shamrock,The World's Most Dangerous Man,28,17,2,73.0,205.0,72.0,0.0,1964.0,1.47,46.0,4.3,39.0,0.94,60.0,44.0,2.5
5a7350645bc9bd6e,Shang,Zhifa,Northeast Flying Tiger,32,8,0,67.0,125.0,63.0,0.0,1986.0,1.27,32.0,1.27,60.0,2.0,100.0,0.0,0.0
0f3a990526c5e706,Sean,Sharaf,The Smoke,4,1,0,75.0,252.0,77.0,0.0,1993.0,7.31,44.0,9.79,44.0,2.07,12.0,0.0,0.0
5f23eaf9e9c34667,Priya,Sharma,The Catwoman,5,2,0,61.0,115.0,59.0,0.0,1991.0,1.33,16.0,3.2,40.0,0.0,0.0,55.0,0.0
a0c64f272b65d441,Eric,Shelton,Showtime,12,6,0,66.0,125.0,68.0,0.0,1991.0,2.57,42.0,1.88,63.0,2.83,51.0,46.0,0.2
029880cdbf5ca089,Sean,Sherk,The Muscle Shark,36,4,1,66.0,155.0,67.0,0.0,1973.0,2.17,35.0,2.71,55.0,4.09,46.0,56.0,0.4
01b352b6a9074d5c,Chase,Sherman,The Vanilla Gorilla,16,12,0,76.0,250.0,78.0,0.0,1989.0,6.04,45.0,6.65,52.0,0.09,50.0,74.0,0.0
132deb59abae64b1,Valentina,Shevchenko,Bullet,26,4,1,65.0,125.0,66.0,1.0,1988.0,3.04,52.0,2.0,63.0,2.65,61.0,76.0,0.3
d7338bcb141abd2c,Antonina,Shevchenko,La Pantera,10,4,0,68.0,125.0,67.0,1.0,1984.0,3.86,55.0,2.93,52.0,0.43,42.0,53.0,0.4
1a54231796e24a3f,Liudvik,Sholinian,Palmeyros,9,4,1,70.0,135.0,71.0,0.0,1990.0,2.5,30.0,5.67,55.0,0.0,0.0,66.0,0.0
b8a85389d115e35a,Jack,Shore,Tank,17,3,0,68.0,145.0,71.0,0.0,1995.0,3.6,58.0,2.31,56.0,3.22,39.0,74.0,0.6
1f4b1d7d12601c5f,Ivan,Shtyrkov,Ural Hulk,15,0,1,72.0,205.0,74.0,0.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762226efa2b01654,Ronal,Siahaan,Naga Sakti,7,1,0,67.0,125.0,71.0,1.0,1996.0,0.63,66.0,6.17,25.0,0.0,0.0,25.0,0.0
d188a3b817860ec6,Steven,Siler,Super,29,16,0,71.0,145.0,70.0,0.0,1987.0,3.21,41.0,2.96,54.0,0.47,21.0,55.0,1.6
1f454354805b6f75,Anderson,Silva,The Spider,34,11,0,74.0,185.0,77.0,1.0,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8
a1f6999fe57236e0,Wanderlei,Silva,The Axe Murderer,35,13,1,71.0,205.0,74.0,0.0,1976.0,2.79,40.0,2.19,60.0,0.97,53.0,62.0,0.6
8349d55cdecd393a,Antonio,Silva,Bigfoot,19,12,1,76.0,264.0,82.0,0.0,1979.0,2.89,45.0,3.09,50.0,0.82,29.0,66.0,0.8
159da492e000afbf,Leandro,Silva,Buscape,20,6,1,69.0,155.0,72.0,0.0,1985.0,2.39,48.0,2.08,63.0,1.76,37.0,65.0,0.4
6f7c616b98e18c29,Claudio,Silva,Hannibal,14,4,0,71.0,170.0,71.0,1.0,1982.0,2.48,42.0,3.0,46.0,2.85,26.0,44.0,1.1
ae7fe94f117f98cf,Joaquim,Silva,Netto BJJ,14,6,0,68.0,155.0,69.0,1.0,1989.0,3.43,43.0,4.17,53.0,0.34,50.0,70.0,0.8
294aa73dbf37d281,Bruno,Silva,Bulldog,15,7,2,64.0,125.0,65.0,0.0,1990.0,3.82,50.0,4.55,52.0,2.3,29.0,63.0,0.3
12ebd7d157e91701,Bruno,Silva,Blindado,23,13,0,72.0,185.0,74.0,0.0,1989.0,3.86,48.0,5.35,41.0,0.77,22.0,74.0,0.0
f6f2ea21a67be3a7,Jacob,Silva,Lil Animal,6,4,0,65.0,125.0,67.0,0.0,1988.0,4.17,44.0,4.92,56.0,1.51,100.0,66.0,0.0
0d09efd31eb9fadf,Jansey,Silva,Jones,7,2,0,74.0,185.0,67.0,0.0,1995.0,0.46,40.0,2.32,33.0,0.0,0.0,0.0,0.0
4408865b4e65e374,Maria,Silva,Viuva Negra,8,1,0,63.0,115.0,64.0,0.0,1995.0,3.0,57.0,1.13,62.0,2.0,100.0,55.0,0.5
9d62c2d8ee151f08,Karine,Silva,Killer,19,5,0,65.0,125.0,67.0,0.0,1993.0,2.73,38.0,2.89,51.0,2.37,47.0,11.0,1.9
21b813b919776d90,Erik,Silva,The King,9,3,0,69.0,145.0,71.0,0.0,1987.0,2.07,70.0,1.57,40.0,3.76,80.0,62.0,0.0
4784a5b4a452464a,Janaina,Silva,Jana-Iron-Hand,5,1,0,61.0,115.0,60.0,0.0,1992.0,0.0,0.0,1.5,62.0,0.0,0.0,0.0,0.0
52ef95b5860fb28c,Jean,Silva,Lord,16,3,0,67.0,145.0,69.0,0.0,1996.0,4.79,51.0,4.69,54.0,0.5,50.0,78.0,0.8
d964a59c48381cb6,Danny,Silva,El Puma,10,2,0,71.0,145.0,70.0,2.0,1997.0,6.67,55.0,7.47,61.0,2.0,33.0,81.0,0.2
04e0507b94014dbb,Samuel,Silva,Caveira,13,5,1,72.0,155.0,72.0,0.0,1996.0,2.58,27.0,8.61,37.0,0.0,0.0,0.0,0.0
3a314d9fa7c6825d,Douglas,Silva de Andrade,D Silva,29,6,0,67.0,135.0,68.0,0.0,1985.0,3.54,38.0,3.93,57.0,0.55,42.0,72.0,0.2
52ba464d9068d871,Elias,Silverio,Xuxu,13,3,0,71.0,155.0,73.0,0.0,1986.0,3.67,49.0,2.97,51.0,1.62,38.0,85.0,0.2
79e2cb1e813f881b,Sim,Kai Xiong,Kobra,7,2,0,66.0,135.0,67.0,0.0,1997.0,2.85,42.0,3.64,55.0,3.49,25.0,100.0,0.0
f0fad0e9f3b65752,Jamey,Simmons,The Afro Samurai,7,4,0,66.0,135.0,70.0,0.0,1992.0,0.79,21.0,1.92,74.0,0.0,0.0,50.0,0.0
d5f820c11a121050,Aaron,Simpson,A-Train,12,5,0,72.0,170.0,73.0,0.0,1974.0,3.6,52.0,2.53,56.0,3.78,34.0,83.0,0.5
59c6d5af765df641,Everett,Sims,Sexual Chocolate,4,1,0,77.0,260.0,77.0,1.0,1988.0,0.81,66.0,2.19,30.0,0.0,0.0,42.0,1.2
546015aa2ad945fd,Rory,Singer,Outburst,11,9,0,74.0,185.0,77.0,0.0,1976.0,2.55,39.0,2.42,63.0,0.39,25.0,64.0,0.8
254ed71756cfd18c,Rana Rudra Pratap,Singh,Ashwathama,11,2,0,70.0,135.0,69.0,0.0,1997.0,0.0,0.0,9.05,27.0,0.0,0.0,0.0,0.0
f985ca2370a37078,Kiran,Singh,Stubborn,7,4,0,61.0,115.0,65.0,0.0,2000.0,0.0,0.0,19.51,23.0,0.0,0.0,0.0,0.0
817e0bdf08efce2e,Elvis,Sinosic,The King of Rock n' Rumble,7,11,2,75.0,205.0,77.0,0.0,1971.0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2
a46fdda658fee832,Gian,Siqueira,Pitbull,19,5,0,73.0,170.0,74.0,0.0,1994.0,0.8,100.0,3.41,19.0,0.0,0.0,0.0,0.0
a7ac3b1b0c4146db,Jeremia,Siregar,The Teacher,6,3,0,62.0,125.0,63.0,0.0,1991.0,2.8,42.0,7.37,29.0,0.0,0.0,75.0,0.0
4bd6b4800070b069,Chas,Skelly,The Scrapper,19,3,0,71.0,145.0,72.0,0.0,1985.0,2.01,40.0,3.21,49.0,1.74,34.0,39.0,2.3
3410cf010558dc8b,Scott,Smith,Hands of Steel,18,11,0,72.0,185.0,70.0,0.0,1979.0,1.9,27.0,5.87,50.0,0.12,6.0,58.0,0.5
f797f0c57a83353e,Trevor,Smith,Hot Sauce,15,10,0,75.0,185.0,75.0,0.0,1981.0,3.29,55.0,3.31,51.0,1.7,32.0,60.0,0.7
d4c9dcd330403612,Anthony,Smith,Lionheart,38,22,0,76.0,205.0,76.0,0.0,1988.0,3.19,49.0,5.04,44.0,0.44,22.0,50.0,0.6
76984112f697631f,Leslie,Smith,The Peacemaker,10,7,1,69.0,135.0,66.0,0.0,1982.0,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0
207773daeb4afa7b,Devonte,Smith,King Kage,11,4,0,69.0,155.0,76.0,0.0,1993.0,4.55,53.0,3.91,49.0,0.35,25.0,85.0,0.3
56709e66f1c6008f,Cole,Smith,The Cole Train,7,2,0,71.0,135.0,67.0,0.0,1989.0,1.78,35.0,1.96,49.0,1.67,33.0,45.0,1.7
0bbb69f69c9a2eea,Nate,Smith,The Savage,6,1,0,66.0,125.0,69.0,2.0,1995.0,1.28,38.0,2.04,35.0,0.0,0.0,33.0,2.3
eaa9402e5a7990ad,Braxton,Smith,The Beautiful Monster,5,2,0,71.0,257.0,72.0,0.0,1990.0,6.46,48.0,11.54,32.0,0.0,0.0,100.0,0.0
7478b7f959ba61f5,Elijah,Smith,Swift,9,1,0,69.0,135.0,71.0,0.0,2002.0,4.45,47.0,3.4,47.0,3.51,53.0,57.0,0.9
85497ffd934ecf7e,Jacobe,Smith,Cobe,11,0,0,70.0,170.0,72.0,1.0,1996.0,6.21,66.0,2.86,47.0,7.42,90.0,100.0,0.8
75afb06215a07341,Dmitrii,Smoliakov,The Lifeguard,9,3,0,74.0,253.0,74.0,2.0,1982.0,1.44,42.0,3.81,55.0,0.0,0.0,75.0,0.0
d2bc285ead803db0,Louis,Smolka,Da Last Samurai,17,9,0,69.0,135.0,68.0,0.0,1991.0,4.67,47.0,4.11,53.0,1.69,35.0,32.0,1.8
5c84f673b7bb7c15,Cameron,Smotherman,The Baby-Faced Killa,12,6,0,69.0,135.0,69.0,0.0,1997.0,4.07,37.0,3.52,58.0,0.0,0.0,62.0,0.0
1b0491ef0f9c965e,Shimon,Smotritsky,The Assassin,8,2,0,74.0,170.0,74.0,0.0,2000.0,3.52,34.0,8.67,56.0,3.52,33.0,50.0,0.0
d468288756ae3982,Renato,Sobral,Babalu,37,11,0,73.0,205.0,75.0,0.0,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6
d1152823307d7e7c,Rameau Thierry,Sokoudjou,The African Assassin,18,18,0,70.0,205.0,78.0,0.0,1984.0,2.26,45.0,2.61,56.0,1.93,47.0,78.0,0.9
32490e80ddab1e5a,Song,Kenan,The Assassin,22,9,0,72.0,170.0,71.0,0.0,1990.0,4.49,46.0,5.82,51.0,0.42,30.0,73.0,0.0
efb96bf3e9ada36f,Song,Yadong,Kung Fu Kid,22,8,1,68.0,135.0,67.0,0.0,1997.0,4.58,43.0,4.0,55.0,0.61,38.0,73.0,0.1
0efb0d4ebb950fcb,YoungJae,Song,Super Rookie,6,1,1,67.0,145.0,70.0,0.0,1996.0,3.33,58.0,2.33,55.0,0.0,0.0,45.0,0.0
fe759b24e344d7eb,Emrah,Sonmez,Anatolian Wolf,14,5,0,70.0,145.0,71.0,0.0,1992.0,1.47,46.0,1.73,48.0,5.0,21.0,0.0,0.0
b6c37948cb226e8c,Benardo,Sopaj,Lion King,12,3,0,66.0,135.0,66.0,0.0,2000.0,4.24,56.0,4.88,49.0,2.53,71.0,76.0,0.0
64facb6cc564262d,Punahele,Soriano,Puna,12,4,0,71.0,170.0,72.0,1.0,1992.0,4.66,54.0,3.42,47.0,1.83,48.0,40.0,0.1
ec3bd30378d63dd1,Hecher,Sosa,Guanche Warrior,13,1,0,69.0,135.0,70.0,0.0,1995.0,2.13,50.0,0.87,55.0,4.0,36.0,100.0,2.0
85ff1b9471d35238,Dmitry,Sosnovskiy,Wicked Machine,11,0,0,75.0,240.0,77.0,0.0,1989.0,2.95,70.0,2.53,35.0,3.16,66.0,100.0,3.2
326f94d6cfb1bf25,Ben,Sosoli,Combat Wombat,7,3,0,72.0,265.0,72.0,1.0,1989.0,2.31,31.0,4.3,47.0,0.0,0.0,0.0,0.0
59583ff832fe9d68,Krzysztof,Soszynski,The Polish Experiment,26,12,1,73.0,205.0,77.0,,1977.0,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0
a4e85a58fbce64b2,Joe,Soto,One Bad Mofo,18,7,0,66.0,135.0,65.0,0.0,1987.0,3.36,41.0,5.37,67.0,0.85,21.0,70.0,1.9
d0e50a3d1b250708,Andre,Soukhamthath,The Asian Sensation,13,8,0,69.0,135.0,70.0,0.0,1988.0,2.77,44.0,4.31,49.0,1.25,53.0,58.0,0.2
72782745eb47161a,Mario,Sousa,Coracao Valente,15,3,0,75.0,185.0,79.0,0.0,1996.0,2.82,50.0,2.99,28.0,0.52,25.0,37.0,0.5
5870c541798124ae,Manoel,Sousa,Manumito,13,1,0,69.0,155.0,70.0,0.0,1997.0,3.23,58.0,1.31,55.0,0.0,0.0,62.0,2.3
6c7020b859c7a3ce,Edimilson,Souza,Kevin,15,5,0,72.0,145.0,74.0,0.0,1984.0,4.65,44.0,2.91,58.0,0.0,0.0,50.0,0.0
dab8cfbb6b1db10a,Livinha,Souza,The Brazilian Gangsta,14,4,0,63.0,115.0,63.0,0.0,1991.0,1.75,45.0,3.6,56.0,2.54,45.0,40.0,1.4
0e5c4e72237461bb,Bruno,Souza,The Tiger,10,3,0,70.0,145.0,70.0,0.0,1996.0,3.73,39.0,5.3,45.0,0.5,16.0,60.0,0.0
